ID,Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1716,Paloma,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1717,Gillian,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1718,Michelle,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1800,Boot,Carolina,Candace,Jerry,Sandy,Spencer,Sydney,Brendan,Tyson,Sierra,Debbie,Coach,Taj,Erinn,,,,,,
1801,J.T.,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,
1802,Stephen,1,0,0,1,1,1,1,1,1,1,1,1,0,,,,,,
1803,Erinn,0,1,1,0,0,0,1,1,1,1,1,1,0,,,,,,
1804,Taj,1,0,0,-1,1,1,1,1,1,1,1,-1,0,,,,,,
1805,Coach,0,1,1,0,0,0,1,1,1,1,-1,0,0,,,,,,
1806,Debbie,0,1,1,0,0,0,1,1,1,-1,0,0,0,,,,,,
1807,Sierra,0,1,1,0,0,0,1,1,-1,0,0,0,0,,,,,,
1808,Tyson,0,1,1,0,0,0,1,-1,0,0,0,0,0,,,,,,
1809,Brendan,0,1,1,0,0,0,-1,0,0,0,0,0,0,,,,,,
1810,Joe,1,0,0,1,1,-1,0,0,0,0,0,0,0,,,,,,
1811,Sydney,1,0,0,1,1,-1,0,0,0,0,0,0,0,,,,,,
1812,Spencer,1,0,0,1,-1,0,0,0,0,0,0,0,0,,,,,,
1813,Sandy,1,0,0,-1,0,0,0,0,0,0,0,0,0,,,,,,
1814,Jerry,0,1,-1,0,0,0,0,0,0,0,0,0,0,,,,,,
1815,Candace,0,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1816,Carolina,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1900,Boot,Marisa,Betsy,Ben,Yasmin,Ashley,Liz,Erik,Kelly,Laura,John,Dave,Monica,Shambo,Jaison,Brett,,,,
1901,Natalie,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,
1903,Mick,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,
1904,Brett,0,0,0,1,0,0,1,-1,1,1,1,1,1,1,-1,,,,
1905,Jaison,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,,,,
1906,Shambo,0,0,0,-1,0,0,1,1,1,1,1,1,-1,0,0,,,,
1907,Monica,0,0,0,1,0,0,1,-1,1,1,1,-1,0,0,0,,,,
1908,Dave,0,0,0,1,0,0,1,-1,-1,1,-1,0,0,0,0,,,,
1909,John,0,0,0,1,0,0,1,1,1,-1,0,0,0,0,0,,,,
1910,Laura,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,,,,
1911,Kelly,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,,,,
1912,Erik,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,,,,
1913,Liz,1,1,1,0,1,-1,0,0,0,0,0,0,0,0,0,,,,
1915,Ashley,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,,
1916,Yasmin,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,,,,
1917,Ben,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1918,Betsy,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1919,Mike,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1920,Marisa,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1902,Russell H.,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,
1914,Russell S.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
2000,Boot,Sugar,Stephenie,Randy,Cirie,Tom,Tyson,James,Rob,Coach,Courtney,J.T.,Amanda,Candice,Danielle,Rupert,Colby,Jerri,,
2001,Sandra,0,0,1,0,0,-1,0,-1,1,1,1,1,1,-1,1,1,1,,
2002,Parvati,0,0,1,0,0,1,0,1,1,1,1,1,-1,-1,1,1,1,,
2003,Russell,0,0,1,0,0,1,0,1,-1,1,1,1,1,1,1,1,1,,
2004,Jerri,0,0,1,0,0,-1,0,1,-1,1,1,1,1,1,1,1,-1,,
2005,Colby,1,-1,0,1,-1,0,1,0,0,0,-1,-1,1,1,-1,-1,0,,
2006,Rupert,1,1,0,-1,1,0,1,0,0,0,-1,-1,1,1,-1,0,0,,
2007,Danielle,0,0,1,0,0,1,0,1,1,1,1,1,-1,-1,0,0,0,,
2008,Candice,1,1,0,-1,1,0,1,0,0,0,-1,1,-1,0,0,0,0,,
2009,Amanda,1,1,0,-1,1,0,1,0,0,0,-1,-1,0,0,0,0,0,,
2010,J.T.,1,1,0,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,,
2011,Courtney,0,0,1,0,0,-1,0,-1,1,-1,0,0,0,0,0,0,0,,
2012,Coach,0,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,,
2013,Rob,0,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,,
2014,James,1,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,
2015,Tyson,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,,
2016,Tom,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,
2017,Cirie,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2018,Randy,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2019,Stephenie,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2020,Sugar,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2100,Boot,Wendy,Shannon,Jimmy J.,Jimmy T.,Tyrone,Kelly B.,Yve,Jill,Alina,Marty,Brenda,Benry,Jane,Dan,Holly,,,,
2101,Fabio,0,-1,0,0,0,1,0,1,1,-1,1,1,1,1,1,,,,
2102,Chase,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,,,,
2103,Sash,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,,,,
2104,Holly,1,0,1,-1,1,0,1,0,1,1,1,1,1,1,-1,,,,
2105,Dan,1,0,1,1,1,0,1,0,1,-1,1,-1,1,-1,0,,,,
2106,Jane,1,0,1,-1,0,-1,0,1,-1,1,1,1,-1,0,0,,,,
2107,Benry,0,1,0,0,1,0,1,0,1,-1,1,-1,0,0,0,,,,
2109,NaOnka,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,,,,
2110,Brenda,0,1,0,0,0,1,0,1,1,1,-1,0,0,0,0,,,,
2111,Marty,1,0,1,1,0,0,0,-1,1,-1,0,0,0,0,0,,,,
2112,Alina,0,-1,0,0,1,0,1,0,-1,0,0,0,0,0,0,,,,
2113,Jill,1,0,1,1,0,1,0,-1,0,0,0,0,0,0,0,,,,
2114,Yve,1,0,1,1,-1,0,-1,0,0,0,0,0,0,0,0,,,,
2116,Tyrone,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,,,,
2117,Jimmy T.,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,
2118,Jimmy J.,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2119,Shannon,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2120,Wendy,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2108,Kelly S.,0,1,0,0,0,1,0,1,1,1,-1,0,0,0,0,,,,
2115,Kelly B.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2200,Boot,Francesca,Matt,Russell,Kristina,Krista,Stephanie,Sarita,Matt,Mike,David,Julie,Ralph,Steve,Andrea,Grant,Andrea,Ashley,,
2201,Rob,1,1,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,,
2202,Phillip,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,
2203,Natalie,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,
2204,Ashley,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,,
2205,Andrea,1,1,0,1,0,0,0,1,1,1,1,1,1,-1,0,0,0,,
2208,Grant,1,1,0,-1,0,0,0,1,1,1,1,1,1,1,-1,0,0,,
2210,Steve,0,0,1,0,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,,
2209,Ralph,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,,
2211,Julie,0,0,1,0,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,,
2212,David,0,0,1,0,1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,,
2206,Mike,0,0,1,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,,
2207,Matt,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2213,Sarita,0,0,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,,
2214,Stephanie,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,
2215,Krista,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,
2216,Kristina,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2217,Russell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2218,Francesca,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2300,Boot,Semhar,Christine,Mark,Stacey,Elyse,Mikayla,Ozzy,Keith,Ozzy,Jim,Dawn,Whitney,Cochran,Edna,Brandon,Rick,Ozzy,,
2301,Sophie,0,1,0,1,0,-1,0,1,1,1,1,1,1,1,1,1,1,,
2302,Coach,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,,
2303,Albert,0,1,0,1,0,-1,0,1,1,1,1,1,1,1,-1,1,1,,
2304,Ozzy,1,0,1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,,
2305,Rick,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,-1,0,,
2306,Brandon,0,1,0,1,0,1,0,1,1,1,1,1,1,1,-1,0,0,,
2307,Edna,0,1,0,1,0,1,0,1,1,1,1,1,-1,-1,0,0,0,,
2308,Cochran,1,0,1,0,1,0,1,1,1,1,1,1,-1,0,0,0,0,,
2309,Whitney,1,0,1,0,-1,0,1,-1,1,-1,-1,-1,0,0,0,0,0,,
2310,Dawn,1,0,1,0,1,0,1,-1,1,-1,-1,0,0,0,0,0,0,,
2312,Jim,1,0,-1,0,1,0,1,-1,-1,-1,0,0,0,0,0,0,0,,
2311,Keith,1,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,,
2314,Mikayla,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,,
2315,Elyse,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,
2316,Stacey,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2317,Mark,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2313,Christine,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2318,Semhar,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2400,Boot,Nina,Matt,Bill,Monica,Jonas,Michael,Jay,Leif,Troyzan,Kat,Tarzan,Alicia,Christina,,,,,,
2401,Kim,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,
2402,Sabrina,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,
2403,Chelsea,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,,,
2404,Christina,1,0,0,1,1,1,1,1,1,1,1,-1,-1,,,,,,
2405,Alicia,1,0,1,1,1,1,1,1,1,1,1,-1,0,,,,,,
2406,Tarzan,0,1,1,1,1,1,1,1,-1,1,-1,0,0,,,,,,
2407,Kat,1,0,0,1,1,1,1,1,1,-1,0,0,0,,,,,,
2408,Troyzan,0,1,1,1,1,1,1,-1,-1,0,0,0,0,,,,,,
2409,Leif,0,1,1,1,1,1,-1,-1,0,0,0,0,0,,,,,,
2410,Jay,0,1,1,1,1,1,-1,0,0,0,0,0,0,,,,,,
2411,Michael,0,1,1,1,1,-1,0,0,0,0,0,0,0,,,,,,
2412,Jonas,0,1,1,1,-1,0,0,0,0,0,0,0,0,,,,,,
2413,Colton,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,
2414,Monica,-1,0,0,-1,0,0,0,0,0,0,0,0,0,,,,,,
2415,Bill,0,1,-1,0,0,0,0,0,0,0,0,0,0,,,,,,
2416,Matt,0,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2417,Nina,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2418,Kourtney,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2500,Boot,Zane,Roxy,Angie,Russell,Dawson,Katie,RC,Jeff,Artis,Pete,Jonathan,Carter,Abi-Maria,Malcolm,,,,,
2501,Denise,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
2503,Lisa,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,
2502,Michael,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,,,,
2504,Malcolm,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,,,,,
2506,Carter,0,0,0,0,1,1,1,1,1,1,-1,-1,0,0,,,,,
2507,Jonathan,0,0,0,0,1,1,-1,1,1,1,-1,0,0,0,,,,,
2508,Pete,0,0,0,0,0,1,1,1,-1,-1,0,0,0,0,,,,,
2509,Artis,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,,,,,
2510,Jeff,0,0,0,0,1,1,1,-1,0,0,0,0,0,0,,,,,
2511,RC,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,,,,,
2512,Katie,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,,,,,
2513,Dawson,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,,
2514,Dana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2515,Russell,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,,,,,
2516,Angie,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2517,Roxy,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2518,Zane,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2505,Abi-Maria,0,0,0,0,0,1,1,1,-1,1,1,1,-1,0,,,,,
2600,Boot,Francesca,Allie,Hope,Laura,Brandon,Matt,Julia,Corinne,Michael,Phillip,Malcolm,Reynold,Andrea,Brenda,Eddie,,,,
2601,Cochran,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,
2603,Dawn,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,
2602,Sherri,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,
2604,Eddie,0,-1,0,1,0,0,1,-1,1,1,1,1,-1,-1,-1,,,,
2605,Erik,-1,0,0,0,1,0,1,1,1,1,1,1,1,-1,0,,,,
2606,Brenda,-1,0,0,0,1,0,1,1,1,1,1,1,1,-1,0,,,,
2607,Andrea,1,0,0,0,1,0,1,1,1,1,1,1,-1,0,0,,,,
2608,Reynold,0,-1,-1,1,0,0,1,-1,1,1,0,-1,0,0,0,,,,
2609,Malcolm,1,0,0,0,1,0,1,-1,1,1,0,0,0,0,0,,,,
2610,Phillip,1,0,0,0,1,1,1,1,1,-1,0,0,0,0,0,,,,
2611,Michael,0,1,1,1,0,1,1,-1,-1,0,0,0,0,0,0,,,,
2612,Corinne,1,0,0,0,1,1,1,-1,0,0,0,0,0,0,0,,,,
2613,Julia,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,
2614,Matt,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,,,,
2615,Brandon,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,
2616,Laura,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,
2617,Shamar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2618,Hope,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2619,Allie,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2620,Francesca,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2700,Boot,Laura B.,Candice,Rupert,Marissa,Rachel,John,Brad,Laura M.,Kat,Laura B.,Aras,Vytas,Tina,Laura M.,Caleb,Katie,Hayden,Ciera,Tina
2701,Tyson,0,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
2702,Monica,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
2703,Gervase,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
2704,Tina,0,1,0,0,0,0,1,1,1,1,-1,1,-1,0,0,0,0,0,0
2705,Ciera,1,0,0,1,1,1,0,0,1,0,1,-1,1,1,1,0,-1,-1,0
2707,Hayden,1,0,0,1,1,1,-1,0,1,1,1,1,1,1,-1,0,-1,0,0
2708,Katie,-1,0,0,1,1,1,1,0,1,1,-1,1,1,1,1,0,0,0,0
2709,Caleb,1,0,0,1,1,1,1,0,1,1,1,1,1,1,-1,0,0,0,0
2706,Laura M.,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
2710,Vytas,1,0,0,1,1,1,1,0,1,1,-1,-1,0,0,0,0,0,0,0
2711,Aras,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0
2712,Laura B.,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,Kat,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
2715,Brad,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,John,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,Colton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,Rachel,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,Marissa,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,Candice,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,Rupert,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,Boot,David,Garrett,Brice,J'Tia,Cliff,Alexis,Sarah,Morgan,LJ,Jeremiah,Jefra,Tasha,Trish,Spencer,Kass,,,,
2801,Tony,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,,,,
2802,Woo,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,,,,
2803,Kass,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,,,,
2804,Spencer,1,-1,0,1,0,1,-1,1,1,1,1,1,1,-1,0,,,,
2805,Trish,0,0,0,0,1,1,1,1,1,1,1,1,-1,0,0,,,,
2806,Tasha,1,1,0,1,0,1,-1,1,1,1,1,-1,0,0,0,,,,
2807,Jefra,0,0,1,0,1,1,1,1,1,1,-1,0,0,0,0,,,,
2808,Jeremiah,0,0,1,0,0,1,-1,1,1,-1,0,0,0,0,0,,,,
2809,LJ,0,0,1,0,1,1,1,1,-1,0,0,0,0,0,0,,,,
2810,Morgan,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,,,,
2811,Sarah,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,,,,
2812,Alexis,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
2813,Lindsey,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,
2814,Cliff,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,
2815,J'Tia,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,,,,
2816,Brice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2817,Garrett,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2818,David,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2900,Boot,Nadiya,Val,John,Drew,Kelley,Dale,Josh,Jeremy,Wes,Reed,Alec,Jon,Baylor,Keith,,,,,
2901,Natalie,0,0,0,1,0,0,1,1,1,1,1,1,1,1,,,,,
2902,Jaclyn,-1,-1,1,0,1,1,1,1,1,1,-1,1,1,1,,,,,
2903,Missy,0,0,0,1,1,-1,1,1,1,1,1,1,1,1,,,,,
2904,Keith,0,0,0,-1,1,1,-1,1,1,1,1,1,-1,-1,,,,,
2905,Baylor,1,0,1,0,1,-1,1,1,1,1,1,1,-1,0,,,,,
2906,Jon,0,0,0,-1,1,1,1,1,1,1,-1,0,0,0,,,,,
2907,Alec,1,1,1,0,0,0,-1,1,1,1,-1,0,0,0,,,,,
2908,Reed,0,0,0,-1,0,0,1,1,-1,-1,0,0,0,0,,,,,
2909,Wes,1,1,1,0,0,0,-1,1,-1,0,0,0,0,0,,,,,
2910,Jeremy,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,,,,,
2911,Josh,-1,1,1,0,0,0,-1,0,0,0,0,0,0,0,,,,,
2912,Julie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
2913,Dale,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,,,,,
2914,Kelley,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,,,,,
2915,Drew,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,,
2916,John,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,
2917,Val,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2918,Nadiya,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
3000,Boot,So,Vince,Nina,Lindsey,Max,Joaquin,Kelly,Hali,Joe,Jenn,Shirin,Tyler,Dan,Sierra,Rodney,Will,,,
3001,Mike,0,0,0,1,0,1,-1,1,1,1,-1,1,1,1,0,0,,,
3003,Carolyn,1,0,0,0,1,0,-1,1,-1,1,1,1,1,1,0,0,,,
3002,Will,0,1,1,0,1,0,-1,1,-1,1,-1,-1,-1,1,0,0,,,
3004,Rodney,0,0,0,0,0,-1,-1,1,1,-1,1,-1,-1,1,0,1,,,
3005,Sierra,0,0,0,0,0,1,-1,1,1,-1,1,1,-1,-1,0,0,,,
3006,Dan,0,0,0,1,0,1,-1,1,1,-1,1,-1,-1,0,0,0,,,
3007,Tyler,1,0,0,0,0,-1,-1,1,-1,1,-1,-1,0,0,0,0,,,
3008,Shirin,1,0,0,0,-1,0,1,-1,1,1,-1,0,0,0,0,0,,,
3009,Jenn,0,1,1,0,1,0,1,-1,-1,-1,0,0,0,0,0,0,,,
3010,Joe,0,-1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,,,
3011,Hali,0,1,-1,0,1,0,1,-1,0,0,0,0,0,0,0,0,,,
3012,Kelly,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,,,
3013,Joaquin,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,
3014,Max,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,,,
3015,Lindsey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3016,Nina,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3017,Vince,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3018,So,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3100,Boot,Vytas,Shirin,Peih-Gee,Jeff,Monica,Woo,Kass,Andrew,Kelly,Ciera,Stephen,Joe,Abi-Maria,Kimmi,Keith,Kelley,,,
3101,Jeremy,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,,,
3103,Spencer,1,1,0,0,-1,1,1,1,1,-1,1,1,1,0,1,1,,,
3102,Tasha,0,0,1,1,0,1,1,-1,1,1,1,1,1,0,1,1,,,
3104,Kelley,1,-1,0,0,0,1,1,1,1,-1,1,1,1,0,-1,-1,,,
3105,Keith,0,0,0,0,0,1,1,-1,1,-1,1,1,1,0,-1,0,,,
3106,Kimmi,0,0,0,0,1,1,1,-1,1,1,1,1,1,0,0,0,,,
3108,Joe,0,0,0,0,0,1,1,-1,1,-1,0,-1,0,0,0,0,,,
3109,Stephen,0,0,0,0,1,1,1,1,1,1,-1,0,0,0,0,0,,,
3110,Ciera,0,0,0,0,0,1,1,1,1,-1,0,0,0,0,0,0,,,
3111,Kelly,-1,1,0,0,-1,1,1,-1,-1,0,0,0,0,0,0,0,,,
3112,Andrew,0,0,1,1,0,1,1,-1,0,0,0,0,0,0,0,0,,,
3113,Kass,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,,,
3114,Woo,-1,1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,,,
3115,Terry,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3116,Monica,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,,,
3117,Jeff,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,
3119,Shirin,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3120,Vytas,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3107,Abi-Maria,1,-1,1,1,0,1,1,1,1,-1,1,1,-1,0,0,0,,,
3118,Peih-Gee,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3200,Boot,Darnell,Jennifer,Liz,Alecia,Anna,Peter,Nick,Debbie,Scot,Julia,Jason,Cydney,,,,,,,
3201,Michele,0,0,0,0,0,1,1,1,1,1,1,0,,,,,,,
3202,Aubry,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,,
3203,Tai,0,0,0,1,1,1,1,1,1,1,-1,0,,,,,,,
3204,Cydney,1,1,0,1,0,1,1,1,1,1,1,0,,,,,,,
3205,Joe,0,0,1,1,1,1,1,1,1,1,1,0,,,,,,,
3206,Jason,1,1,0,1,0,1,1,1,-1,-1,-1,0,,,,,,,
3207,Julia,0,0,0,0,1,1,1,1,-1,-1,0,0,,,,,,,
3208,Scot,1,-1,0,1,1,1,1,-1,-1,0,0,0,,,,,,,
3209,Debbie,0,0,1,0,0,1,1,-1,0,0,0,0,,,,,,,
3210,Nick,0,0,0,0,0,0,-1,0,0,0,0,0,,,,,,,
3211,Neal,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,
3212,Peter,0,0,0,1,1,-1,0,0,0,0,0,0,,,,,,,
3213,Anna,0,0,0,0,-1,0,0,0,0,0,0,0,,,,,,,
3214,Alecia,0,1,0,-1,0,0,0,0,0,0,0,0,,,,,,,
3215,Caleb,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
3216,Liz,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
3217,Jennifer,1,-1,0,0,0,0,0,0,0,0,0,0,,,,,,,
3218,Darnell,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
3300,Boot,Rachel,Mari,Paul,Lucy,CeCe,Figgy,Michaela,Michelle,Taylor,Chris,Jessica,Zeke,Will,Sunday,Jay,Bret,David,,
3301,Adam,0,-1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,,
3303,Hannah,0,1,0,0,0,0,-1,1,-1,1,0,1,1,1,1,1,1,,
3302,Ken,1,0,1,-1,0,1,0,1,1,1,0,1,1,1,1,1,1,,
3304,David,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,-1,,
3305,Bret,1,0,-1,-1,0,0,1,1,-1,-1,0,1,1,1,1,-1,0,,
3306,Jay,0,1,0,0,0,0,1,-1,1,-1,0,1,1,-1,-1,0,0,,
3307,Sunday,-1,0,1,-1,0,0,1,1,1,-1,0,1,1,-1,0,0,0,,
3308,Will,0,1,0,0,0,0,1,-1,-1,1,0,1,-1,0,0,0,0,,
